id_mesure,date,batiment,type_batiment,zone,temperature,humidite,co2,occupation,consommation_kwh,mode_climatisation,etat_systeme,jour_semaine,alerte
1229,2025-02-27 00:00:00,B5,Centre commercial,B,,25.2,577.0,23.0,143.6,Boost,Alerte,Jeudi,Non
1262,2025-03-07 06:00:00,B2,École,B,25.7,35.3,895.0,26.0,158.5,Normal,Normal,Vendredi,Non
1238,2025-03-01 06:00:00,B2,École,C,19.2,66.4,1282.0,25.0,92.3,Normal,Normal,Samedi,Oui
1427,2025-04-17 12:00:00,B7,Bureau,B,25.8,38.2,952.0,2.0,106.1,Normal,Normal,Jeudi,Non
1478,2025-04-30 06:00:00,B5,Centre commercial,B,23.6,62.5,763.0,15.0,110.1,Eco,Normal,Mercredi,Non
1037,2025-01-10 00:00:00,B7,Bureau,C,28.3,61.9,764.0,48.0,,Normal,Normal,Vendredi,Non
1197,2025-02-19 00:00:00,B8,Entrepôt,B,28.0,47.4,691.0,0.0,130.3,Eco,Alerte,Mercredi,Non
1140,2025-02-04 18:00:00,B4,Bureau,C,22.3,53.8,1092.0,50.0,150.3,Normal,Normal,Mardi,Oui
1369,2025-04-03 00:00:00,B3,Hôpital,C,24.9,80.0,934.0,15.0,181.8,Boost,Normal,Jeudi,Oui
1248,2025-03-03 18:00:00,B4,Bureau,C,23.4,58.0,474.0,85.0,215.6,Normal,Normal,Lundi,Non
1288,2025-03-13 18:00:00,B8,Entrepôt,B,28.3,61.5,1229.0,68.0,213.2,Eco,Normal,Jeudi,Oui
1396,2025-04-09 18:00:00,B3,Hôpital,D,27.0,22.6,1161.0,65.0,213.9,Normal,Normal,Mercredi,Oui
1060,2025-01-15 18:00:00,B5,Centre commercial,C,23.5,46.7,763.0,20.0,161.0,Boost,Normal,Mercredi,Non
1112,2025-01-28 18:00:00,B6,Université,D,26.6,62.9,877.0,25.0,174.2,Normal,Normal,Mardi,Non
1090,2025-01-23 06:00:00,B3,Hôpital,D,19.3,59.7,517.0,13.0,92.5,Eco,Alerte,Jeudi,Non
1267,2025-03-08 12:00:00,B2,École,D,20.8,47.4,662.0,62.0,163.9,Normal,Normal,Samedi,Non
1007,2025-01-02 12:00:00,B8,Entrepôt,B,23.1,78.5,671.0,51.0,212.2,Boost,Normal,Jeudi,Non
1365,2025-04-02 00:00:00,B8,Entrepôt,A,,54.0,666.0,61.0,180.5,Normal,Alerte,Mercredi,Non
1402,2025-04-11 06:00:00,B2,École,A,22.6,44.0,868.0,62.0,172.5,Eco,Normal,Vendredi,Non
1342,2025-03-27 06:00:00,B8,Entrepôt,C,23.6,37.9,1194.0,82.0,201.6,Eco,Normal,Jeudi,Oui
1159,2025-02-09 12:00:00,B1,Bureau,B,22.9,57.2,462.0,27.0,154.0,Normal,Normal,Dimanche,Non
1151,2025-02-07 12:00:00,B6,Université,D,23.4,57.7,4500.0,51.0,220.6,Boost,Normal,Vendredi,Non
1178,2025-02-14 06:00:00,B4,Bureau,C,22.9,38.9,1252.0,61.0,193.2,Boost,Normal,Vendredi,Oui
1399,2025-04-10 12:00:00,B1,Bureau,A,20.5,36.0,338.0,62.0,128.4,Eco,Normal,Jeudi,Non
1185,2025-02-16 00:00:00,B2,École,A,26.5,43.2,799.0,24.0,139.9,Eco,Normal,Dimanche,Non
1319,2025-03-21 12:00:00,B4,Bureau,D,28.1,54.0,842.0,54.0,197.3,Normal,Normal,Vendredi,Non
1011,2025-01-03 12:00:00,B2,bureau,D,18.1,66.2,897.0,53.0,171.8,Normal,Alerte,Vendredi,Oui
1440,2025-04-20 18:00:00,B2,École,B,30.0,46.1,534.0,73.0,323.8,Boost,Normal,Dimanche,Non
1104,2025-01-26 18:00:00,B1,Bureau,B,29.2,53.7,711.0,57.0,262.5,Boost,Normal,Dimanche,Non
1082,2025-01-21 06:00:00,B6,Université,D,21.9,62.5,859.0,44.0,169.7,Boost,Normal,Mardi,Non
1039,2025-01-10 12:00:00,B3,Hôpital,B,28.5,31.7,718.0,12.0,157.9,Eco,Normal,Vendredi,Non
1318,2025-03-21 06:00:00,B3,Hôpital,B,25.2,66.0,722.0,34.0,144.3,Normal,Normal,Vendredi,Non
1168,2025-02-11 18:00:00,B2,École,D,20.5,50.3,727.0,18.0,121.4,Eco,Normal,Mardi,Non
1477,2025-04-30 00:00:00,B2,École,C,20.8,46.8,755.0,41.0,178.1,Boost,Normal,Mercredi,Non
1300,2025-03-16 18:00:00,B7,Bureau,D,24.8,60.0,1111.0,54.0,148.9,Eco,Normal,Dimanche,Oui
1297,2025-03-16 00:00:00,B1,Bureau,D,29.8,32.8,235.0,73.0,249.2,Normal,Normal,Dimanche,Non
1199,2025-02-19 12:00:00,B1,Bureau,D,22.6,56.9,667.0,1.0,88.8,Normal,Normal,Mercredi,Non
1378,2025-04-05 06:00:00,B7,Bureau,C,24.3,67.3,1066.0,57.0,226.9,Boost,Normal,Samedi,Oui
1147,2025-02-06 12:00:00,B8,Entrepôt,A,22.7,48.8,855.0,36.0,129.4,Eco,Normal,Jeudi,Non
1398,2025-04-10 06:00:00,B7,Bureau,D,20.2,55.0,844.0,32.0,69.8,Eco,Normal,Jeudi,Oui
1148,2025-02-06 18:00:00,B1,Bureau,C,17.8,73.6,,53.0,161.5,Normal,Normal,Jeudi,Non
1421,2025-04-16 00:00:00,B7,Bureau,C,23.3,60.1,828.0,52.0,148.6,Normal,Normal,Mercredi,Non
1290,2025-03-14 06:00:00,B7,Bureau,B,24.6,57.3,891.0,0.0,123.4,Normal,Normal,Vendredi,Oui
1124,2025-01-31 18:00:00,B1,Bureau,C,25.7,67.1,728.0,50.0,210.7,Eco,Normal,Vendredi,Non
1492,2025-05-03 18:00:00,B4,Bureau,B,22.7,39.5,872.0,50.0,148.6,Eco,Normal,Samedi,Non
1097,2025-01-25 00:00:00,B6,Université,B,23.1,62.2,952.0,16.0,134.6,Normal,Normal,Samedi,Oui
1144,2025-02-05 18:00:00,B4,Bureau,D,16.3,31.8,1079.0,72.0,217.5,Normal,Normal,Mercredi,Oui
1240,2025-03-01 18:00:00,B5,Centre commercial,B,28.7,63.3,843.0,51.0,195.2,Eco,Normal,Samedi,Oui
1276,2025-03-10 18:00:00,B1,Bureau,D,26.0,140.0,633.0,25.0,148.3,Normal,Normal,Lundi,Non
1098,2025-01-25 06:00:00,B2,École,B,20.6,57.7,651.0,49.0,126.0,Eco,Normal,Samedi,Non
1354,2025-03-30 06:00:00,B4,Bureau,A,22.9,54.4,604.0,66.0,183.8,Normal,Normal,Dimanche,Non
1123,2025-01-31 12:00:00,B1,Bureau,C,18.6,72.6,768.0,25.0,117.9,Normal,Normal,Vendredi,Non
1184,2025-02-15 18:00:00,B6,Université,B,15.8,52.6,652.0,30.0,142.9,Normal,Normal,Samedi,Non
1203,2025-02-20 12:00:00,B6,Université,A,22.5,64.4,786.0,95.0,213.7,Eco,Alerte,Jeudi,Non
1247,2025-03-03 12:00:00,B7,Bureau,C,25.8,42.8,769.0,13.0,144.0,Normal,Normal,Lundi,Non
1486,2025-05-02 06:00:00,B6,Université,C,23.7,70.5,746.0,34.0,146.5,Eco,Normal,Vendredi,Non
1302,2025-03-17 06:00:00,B3,Hôpital,D,23.4,56.7,438.0,102.0,212.5,Normal,Normal,Lundi,Non
1355,2025-03-30 12:00:00,B5,Centre commercial,C,30.1,47.4,679.0,82.0,295.2,Boost,Normal,Dimanche,Non
1412,2025-04-13 18:00:00,B1,Bureau,C,21.2,54.8,929.0,40.0,,Normal,Normal,Dimanche,Non
1401,2025-04-11 00:00:00,B7,Bureau,C,28.0,72.0,565.0,5.0,168.5,Boost,Normal,Vendredi,Non
1287,2025-03-13 12:00:00,B1,Bureau,B,24.8,52.5,509.0,61.0,247.1,Normal,Normal,Jeudi,Non
1126,2025-02-01 06:00:00,B2,École,D,24.8,-5.0,759.0,57.0,225.2,Boost,Normal,Samedi,Non
1306,2025-03-18 06:00:00,B4,Bureau,B,20.0,51.7,818.0,74.0,187.3,Normal,Normal,Mardi,Non
1224,2025-02-25 18:00:00,B5,Centre commercial,A,26.1,60.6,781.0,34.0,178.2,Normal,Normal,Mardi,Non
1424,2025-04-16 18:00:00,B1,Bureau,D,20.6,63.2,925.0,32.0,145.6,Normal,Normal,Mercredi,Non
1220,date_invalide,B2,École,D,20.9,48.9,1277.0,38.0,142.6,,Normal,,Oui
1130,2025-02-02 06:00:00,B5,Centre commercial,C,19.9,57.9,948.0,39.0,129.5,Normal,Normal,Dimanche,Oui
1426,2025-04-17 06:00:00,B8,Entrepôt,A,25.3,83.8,942.0,84.0,256.8,Normal,Normal,Jeudi,Oui
1292,2025-03-14 18:00:00,B8,Entrepôt,A,25.3,76.4,871.0,92.0,269.2,Normal,Normal,Vendredi,Oui
1332,2025-03-24 18:00:00,B1,Bureau,B,24.8,61.5,1044.0,55.0,179.3,Normal,Normal,Lundi,Oui
1382,2025-04-06 06:00:00,B6,Université,B,22.7,72.9,983.0,35.0,124.7,Eco,Normal,Dimanche,Oui
1482,2025-05-01 06:00:00,B4,Bureau,D,21.6,40.7,799.0,78.0,222.8,Normal,Normal,Jeudi,Non
1359,2025-03-31 12:00:00,B1,Bureau,B,24.4,44.6,506.0,65.0,198.9,Normal,Normal,Lundi,Non
1298,2025-03-16 06:00:00,B4,Bureau,B,26.9,66.6,584.0,52.0,191.2,Normal,Alerte,Dimanche,Non
1295,2025-03-15 12:00:00,B5,Centre commercial,C,23.8,71.3,1014.0,76.0,207.5,Normal,Normal,Samedi,Oui
1371,2025-04-03 12:00:00,B1,Bureau,C,25.1,52.5,4700.0,49.0,185.5,Normal,Normal,Jeudi,Non
1387,2025-04-07 12:00:00,B1,Bureau,A,26.3,61.9,672.0,42.0,183.2,Normal,Normal,Lundi,Non
1113,2025-01-29 00:00:00,B6,Université,A,24.8,68.7,1199.0,0.0,156.2,Boost,Normal,Mercredi,Oui
1180,2025-02-14 18:00:00,B7,Bureau,A,18.5,46.7,653.0,76.0,204.5,Normal,Normal,Vendredi,Non
1311,2025-03-19 12:00:00,B3,Hôpital,A,27.2,38.1,5100.0,109.0,302.7,Normal,Normal,Mercredi,Non
1343,2025-03-27 12:00:00,B2,École,B,27.9,55.5,610.0,49.0,198.7,Normal,Alerte,Jeudi,Non
1334,2025-03-25 06:00:00,B1,Bureau,A,20.4,71.3,757.0,38.0,141.2,Eco,Normal,Mardi,Non
1489,2025-05-03 00:00:00,B3,Hôpital,A,20.8,54.7,498.0,22.0,132.3,Normal,Normal,Samedi,Non
1494,2025-05-04 06:00:00,B3,Hôpital,C,25.4,77.5,937.0,38.0,196.4,Eco,Normal,Dimanche,Oui
1234,2025-02-28 06:00:00,B1,Bureau,B,,72.9,499.0,8.0,70.7,Eco,Normal,Vendredi,Non
1315,2025-03-20 12:00:00,B8,Entrepôt,A,21.3,57.6,810.0,33.0,135.4,Normal,Normal,Jeudi,Non
1165,2025-02-11 00:00:00,B8,Entrepôt,B,29.9,59.2,698.0,43.0,,Normal,Alerte,Mardi,Non
1137,2025-02-04 00:00:00,B4,Bureau,C,24.9,48.0,1003.0,25.0,138.0,Normal,Normal,Mardi,Oui
1198,2025-02-19 06:00:00,B4,,A,22.3,64.6,1115.0,20.0,123.8,Normal,Normal,Mercredi,Oui
1259,2025-03-06 12:00:00,B1,Bureau,D,24.3,69.5,981.0,57.0,201.5,Normal,Normal,Jeudi,Oui
1233,2025-02-28 00:00:00,B7,Bureau,B,22.9,42.7,966.0,29.0,182.7,Boost,Normal,Vendredi,Non
1116,2025-01-29 18:00:00,B5, UNIVERSITÉ,A,22.2,64.4,1092.0,2.0,124.0,Boost,Normal,Mercredi,Oui
1121,2025-01-31 00:00:00,B4,Bureau,B,26.4,40.7,942.0,80.0,282.6,Boost,Panne,Vendredi,Non
1353,2025-03-30 00:00:00,B7,Bureau,B,29.9,89.5,1175.0,71.0,257.1,Normal,Panne,Dimanche,Oui
1225,2025-02-26 00:00:00,B1,Bureau,A,24.0,67.6,681.0,65.0,183.0,Eco,Normal,Mercredi,Non
1408,2025-04-12 18:00:00,B1,Bureau,A,24.1,62.5,303.0,53.0,159.8,,Normal,Samedi,Non
1341,2025-03-27 00:00:00,B7,Bureau,C,24.1,60.5,1027.0,0.0,102.9,Eco,Normal,Jeudi,Oui
1128,2025-02-01 18:00:00,B5,Centre commercial,C,25.4,54.1,839.0,50.0,207.5,Eco,Normal,Samedi,Non
1286,2025-03-13 06:00:00,B7,Bureau,B,28.3,74.4,837.0,18.0,173.9,Normal,Normal,Jeudi,Oui
1417,2025-04-15 00:00:00,B1,Bureau,D,23.5,54.6,965.0,52.0,135.7,Eco,Alerte,Mardi,Non
1108,2025-01-27 18:00:00,B3,Hôpital,C,18.7,59.2,645.0,65.0,195.1,Normal,Normal,Lundi,Non
1375,2025-04-04 12:00:00,B6,Université,A,20.9,52.5,977.0,84.0,195.8,Normal,Normal,Vendredi,Oui
1451,2025-04-23 12:00:00,B2,École,B,20.3,51.7,812.0,,83.4,Normal,Normal,Mercredi,Non
1134,2025-02-03 06:00:00,B7,Bureau,C,28.6,45.1,638.0,64.0,256.7,Normal,Panne,Lundi,Non
1368,2025-04-02 18:00:00,B3,Hôpital,B,24.1,61.2,981.0,50.0,155.6,Eco,Normal,Mercredi,Oui
1045,31/99/2025,B1,Bureau,B,22.8,71.3,953.0,78.0,201.9,Eco,Normal,,Oui
1468,2025-04-27 18:00:00,B1,Bureau,D,20.3,52.3,663.0,24.0,108.5,Eco,Normal,Dimanche,Non
1066,2025-01-17 06:00:00,B2,École,C,25.8,132.0,646.0,14.0,93.6,Eco,Normal,Vendredi,Non
1284,2025-03-12 18:00:00,B4,Bureau,D,29.4,64.1,1494.0,34.0,215.2,Boost,Normal,Mercredi,Oui
1086,2025-01-22 06:00:00,B1,hôpital ,B,23.8,43.6,767.0,10.0,121.8,Normal,Normal,Mercredi,Non
1243,2025-03-02 12:00:00,B3,Hôpital,A,20.4,63.7,838.0,100.0,216.4,Normal,Normal,Dimanche,Non
1187,2025-02-16 12:00:00,B2,École,B,21.7,55.6,852.0,38.0,133.2,Normal,Normal,Dimanche,Non
1389,2025-04-08 00:00:00,B6,Université,A,17.9,56.7,565.0,36.0,120.7,Normal,Alerte,Mardi,Non
1160,2025-02-09 18:00:00,B5,Centre commercial,A,23.5,65.3,833.0,28.0,160.8,Boost,Alerte,Dimanche,Non
1013,2025-01-04 00:00:00,B1,Bureau,C,17.6,58.6,991.0,32.0,88.2,Normal,Normal,Samedi,Oui
1036,2025-01-09 18:00:00,B4,Bureau,D,21.2,-8.0,160.0,25.0,120.2,Normal,Alerte,Jeudi,Non
1029,2025-01-08 00:00:00,B3,Hôpital,C,26.5,44.5,416.0,85.0,258.3,Normal,Normal,Mercredi,Non
1171,2025-02-12 12:00:00,B1,Bureau,B,21.2,57.0,913.0,53.0,214.1,Boost,Normal,Mercredi,Oui
1143,2025-02-05 12:00:00,B4,Bureau,C,20.7,54.1,910.0,56.0,158.3,Eco,Normal,Mercredi,Oui
1404,2025-04-11 18:00:00,B1,Bureau,A,,46.0,950.0,44.0,131.5,Eco,Normal,Vendredi,Oui
1350,2025-03-29 06:00:00,B4,Bureau,C,21.1,79.3,,47.0,135.3,Eco,Normal,Samedi,Non
1222,2025-02-25 06:00:00,B1,Bureau,B,25.8,46.4,882.0,56.0,233.8,Boost,Normal,Mardi,Non
1096,2025-01-24 18:00:00,B8,Entrepôt,A,20.3,110.0,783.0,55.0,121.0,Normal,Normal,Vendredi,Non
1052,2025-01-13 18:00:00,B4,Bureau,D,27.7,50.3,415.0,70.0,249.1,Boost,Alerte,Lundi,Non
1241,2025-03-02 00:00:00,B7,Bureau,B,24.9,65.7,594.0,49.0,145.8,Eco,Normal,Dimanche,Non
1377,2025-04-05 00:00:00,B8,Entrepôt,C,23.8,36.2,1159.0,36.0,163.7,Eco,Normal,Samedi,Oui
1384,2025-04-06 18:00:00,B1,Bureau,B,23.9,68.5,877.0,65.0,193.1,Normal,Normal,Dimanche,Non
1179,2025-02-14 12:00:00,B3,Hôpital,A,23.7,45.2,1106.0,60.0,167.3,Eco,Normal,Vendredi,Oui
1042,2025-01-11 06:00:00,B3,Hôpital,D,24.4,57.4,779.0,0.0,151.1,Boost,Normal,Samedi,Non
1442,2025-04-21 06:00:00,B8,Entrepôt,C,25.3,68.1,576.0,31.0,,Normal,Normal,Lundi,Non
1393,2025-04-09 00:00:00,B2,École,C,23.7,60.5,1162.0,46.0,176.8,Normal,Panne,Mercredi,Oui
1207,2025-02-21 12:00:00,B5,Centre commercial,B,27.0,53.9,488.0,20.0,137.4,Eco,Normal,Vendredi,Non
1283,2025-03-12 12:00:00,B3,Hôpital,C,19.9,64.8,600.0,0.0,26.4,Eco,Normal,Mercredi,Non
1255,2025-03-05 12:00:00,B5,Centre commercial,A,27.2,72.3,727.0,76.0,269.8,Boost,Normal,Mercredi,Non
1418,2025-04-15 06:00:00,B1,Bureau,B,29.1,51.1,789.0,28.0,174.9,Eco,Alerte,Mardi,Non
1005,2025-01-02 00:00:00,B4,Bureau,C,27.5,67.4,672.0,55.0,185.5,Normal,Normal,Jeudi,Non
1257,2025-03-06 00:00:00,B7,Bureau,D,20.7,77.2,942.0,10.0,76.5,Normal,Normal,Jeudi,Non
1455,2025-04-24 12:00:00,B5,Centre commercial,B,24.7,49.0,514.0,47.0,166.6,Normal,Normal,Jeudi,Non
1101,2025-01-26 00:00:00,B6,centre commercial,D,-30.0,40.2,257.0,43.0,144.1,Normal,Normal,Dimanche,Non
1227,2025-02-26 12:00:00,B3,Hôpital,C,20.7,54.8,974.0,77.0,168.7,Normal,Normal,Mercredi,Oui
1433,2025-04-19 00:00:00,B4,Bureau,C,28.4,68.7,744.0,60.0,187.6,Eco,Normal,Samedi,Non
1214,2025-02-23 06:00:00,B8,,D,23.4,44.3,869.0,25.0,127.1,Eco,Normal,Dimanche,Non
1456,2025-04-24 18:00:00,B5,Centre commercial,D,26.8,61.3,843.0,59.0,186.9,Normal,Normal,Jeudi,Non
1172,2025-02-12 18:00:00,B4,Bureau,A,24.6,74.7,398.0,25.0,138.8,Eco,Normal,Mercredi,Non
1099,2025-01-25 12:00:00,B8,Entrepôt,C,26.3,58.3,791.0,71.0,253.8,Boost,Normal,Samedi,Non
1293,2025-03-15 00:00:00,B7,Bureau,B,24.2,61.4,551.0,31.0,143.9,Normal,Normal,Samedi,Non
1216,2025-02-23 18:00:00,B3,Hôpital,B,23.2,-12.0,702.0,41.0,119.8,Normal,Normal,Dimanche,Non
1062,2025-01-16 06:00:00,B5,Centre commercial,D,20.8,63.5,627.0,57.0,171.3,Normal,Normal,Jeudi,Non
1048,2025-01-12 18:00:00,B7,Bureau,D,25.4,62.8,540.0,35.0,179.1,Eco,Normal,Dimanche,Non
1033,2025-01-09 00:00:00,B4,Bureau,A,26.9,53.0,744.0,60.0,189.5,Normal,Normal,Jeudi,Non
1268,2025-03-08 18:00:00,B1,Bureau,B,30.6,60.6,684.0,0.0,179.4,Normal,Normal,Samedi,Non
1328,2025-03-23 18:00:00,B6,Université,A,22.4,61.8,818.0,46.0,134.5,Normal,Normal,Dimanche,Oui
1201,2025-02-20 00:00:00,B2,École,D,26.5,53.2,691.0,42.0,151.8,Eco,Alerte,Jeudi,Non
1453,2025-04-24 00:00:00,B4,Bureau,A,27.0,42.0,657.0,70.0,251.8,Normal,Normal,Jeudi,Non
1028,2025-01-07 18:00:00,B3,Hôpital,C,23.7,37.1,341.0,45.0,169.1,Eco,Normal,Mardi,Non
1395,2025-04-09 12:00:00,B4,Bureau,D,24.7,71.7,994.0,38.0,138.7,Normal,Normal,Mercredi,Oui
1231,2025-02-27 12:00:00,B7,Bureau,D,19.0,35.3,680.0,-8.0,167.9,Eco,Alerte,Jeudi,Non
1261,2025-03-07 00:00:00,B2,École,A,29.8,52.1,682.0,5.0,199.1,Boost,Alerte,Vendredi,Non
1379,2025-04-05 12:00:00,B4,Bureau,A,21.8,52.4,890.0,108.0,236.7,Eco,Normal,Samedi,Oui
1289,2025-03-14 00:00:00,B1,Bureau,C,24.0,49.5,1089.0,48.0,177.2,Boost,Normal,Vendredi,Oui
1163,2025-02-10 12:00:00,B7,Bureau,B,24.5,69.2,777.0,36.0,164.2,Normal,Alerte,Lundi,Non
1434,2025-04-19 06:00:00,B6,Université,C,18.0,57.3,468.0,0.0,79.6,Boost,Normal,Samedi,Non
1139,2025-02-04 12:00:00,B5,Centre commercial,A,25.5,54.8,866.0,44.0,170.6,Normal,Normal,Mardi,Oui
1063,2025-01-16 12:00:00,B3,Hôpital,D,26.3,45.5,952.0,48.0,176.0,Normal,Alerte,Jeudi,Non
1136,2025-02-03 18:00:00,B4,,C,24.1,57.0,831.0,46.0,177.7,Normal,Normal,Lundi,Non
1129,2025-02-02 00:00:00,B3,Hôpital,B,21.4,58.2,657.0,57.0,145.9,Normal,Normal,Dimanche,Non
1484,2025-05-01 18:00:00,B5,Centre commercial,D,24.1,35.8,1011.0,45.0,163.2,Normal,Normal,Jeudi,Oui
1009,2025-01-03 00:00:00,B7,Bureau,C,23.0,55.7,735.0,47.0,187.1,Normal,Alerte,Vendredi,Non
1327,2025-03-23 12:00:00,B2,École,C,24.8,48.9,886.0,79.0,256.2,Normal,Normal,Dimanche,Non
1471,2025-04-28 12:00:00,B3,Hôpital,B,22.5,84.6,1038.0,70.0,165.1,Normal,Alerte,Lundi,Oui
1065,2025-01-17 00:00:00,B4,Bureau,D,25.2,42.1,444.0,64.0,184.3,Eco,Normal,Vendredi,Non
1301,2025-03-17 00:00:00,B4,Bureau,B,24.1,41.1,1086.0,62.0,200.8,Normal,Normal,Lundi,Oui
1015,2025-01-04 12:00:00,B5,Centre commercial,A,28.4,,684.0,34.0,205.5,Normal,Normal,Samedi,Non
1157,2025-02-09 00:00:00,B8,Entrepôt,B,30.6,33.0,241.0,113.0,319.5,Boost,Normal,Dimanche,Non
1041,2025-01-11 00:00:00,B7, Bureau ,D,28.7,30.8,1108.0,59.0,205.8,Eco,Normal,Samedi,Oui
1380,2025-04-05 18:00:00,B3,Hôpital,A,26.7,61.5,858.0,82.0,239.7,Normal,Normal,Samedi,Non
1497,2025-05-05 00:00:00,B7,Bureau,D,24.7,58.4,827.0,50.0,181.5,Normal,Normal,Lundi,Non
1409,2025-04-13 00:00:00,B8,Entrepôt,C,23.0,34.5,756.0,23.0,169.6,Boost,Normal,Dimanche,Non
1217,2025-00-12,B4,Bureau,A,20.7,62.0,854.0,47.0,154.7,Boost,Normal,,Non
1280,2025-03-11 18:00:00,B5,Centre commercial,C,18.3,55.6,785.0,65.0,226.7,Boost,Normal,Mardi,Non
1441,2025-04-21 00:00:00,B6,Université,B,23.5,66.9,680.0,98.0,227.8,Normal,Normal,Lundi,Non
1437,2025-04-20 00:00:00,B1,Bureau,C,24.4,61.7,359.0,84.0,237.8,Normal,Normal,Dimanche,Non
1338,2025-03-26 06:00:00,B7,Bureau,B,17.2,38.2,975.0,45.0,132.6,Normal,Alerte,Mercredi,Non
1237,2025-03-01 00:00:00,B7,Bureau,B,16.7,61.9,661.0,47.0,161.5,Normal,Normal,Samedi,Non
1208,2025-02-21 18:00:00,B2,École,D,16.8,66.0,692.0,46.0,93.1,Eco,Normal,Vendredi,Non
1213,2025-02-23 00:00:00,B1,Bureau,A,21.1,74.8,403.0,40.0,179.8,Boost,Normal,Dimanche,Non
1296,2025-03-15 18:00:00,B7,Bureau,D,23.7,31.0,843.0,,179.3,Normal,Normal,Samedi,Non
1466,2025-04-27 06:00:00,B3,Hôpital,B,25.4,63.1,879.0,35.0,176.2,Normal,Normal,Dimanche,Non
1252,2025-03-04 18:00:00,B7,Bureau,B,26.6,63.8,775.0,43.0,164.6,Eco,Normal,Mardi,Non
1496,2025-05-04 18:00:00,B6,Université,C,19.1,63.8,685.0,23.0,96.0,Normal,Normal,Dimanche,Non
1465,2025-04-27 00:00:00,B4,Bureau,C,18.5,53.1,834.0,32.0,81.0,Eco,Normal,Dimanche,Non
1304,2025-03-17 18:00:00,B2,École,D,23.5,66.9,1064.0,5.0,104.8,Eco,Normal,Lundi,Oui
1351,2025-03-29 12:00:00,B4,Bureau,D,23.0,62.6,873.0,114.0,242.4,Eco,Normal,Samedi,Oui
1270,2025-03-09 06:00:00,B6,Université,A,27.6,49.5,971.0,15.0,149.9,Eco,Normal,Dimanche,Oui
1202,2025-02-20 06:00:00,B1,Bureau,B,28.8,61.4,,33.0,223.7,Boost,Normal,Jeudi,Non
1162,2025-02-10 06:00:00,B7,Bureau,C,18.5,52.4,1101.0,68.0,164.4,Normal,Alerte,Lundi,Oui
1044,2025-01-11 18:00:00,B6,Université,C,29.0,69.5,968.0,33.0,198.8,Eco,Normal,Samedi,Oui
1218,2025-02-24 06:00:00,B6,Université,B,23.8,55.8,262.0,60.0,223.2,Normal,Normal,Lundi,Non
1402,2025-04-11 06:00:00,B2,École,A,22.6,44.0,868.0,62.0,172.5,Eco,Normal,Vendredi,Non
1191,2025-02-17 12:00:00,B2,École,D,31.6,,1057.0,57.0,255.3,BOOST,Normal,Lundi,Oui
1310,2025-03-19 06:00:00,B3,Hôpital,D,23.6,67.1,742.0,68.0,205.8,Normal,Normal,Mercredi,Non
1260,2025-03-06 18:00:00,B8,Entrepôt,D,27.0,57.8,634.0,29.0,176.6,Normal,Normal,Jeudi,Non
1106,2025-01-27 06:00:00,B4,Bureau,B,24.8,57.1,482.0,61.0,228.4,Boost,Normal,Lundi,Non
1054,2025-01-14 06:00:00,B1,Bureau,D,21.5,65.1,1184.0,52.0,117.7,Eco,Alerte,Mardi,Oui
1390,2025-04-08 06:00:00,B1,Bureau,C,17.7,61.4,381.0,0.0,119.3,Normal,Normal,Mardi,Non
1002,2025-01-01 06:00:00,B6,Université,A,25.4,61.0,490.0,26.0,164.4,Normal,Alerte,Mercredi,Non
1448,2025-04-22 18:00:00,B6,Université,D,29.3,37.4,1130.0,48.0,257.2,Normal,Normal,Mardi,Oui
1490,2025-05-03 06:00:00,B7,Bureau,D,20.7,55.0,1005.0,46.0,106.4,Normal,Normal,Samedi,Oui
1050,2025-01-13 06:00:00,B6,Université,B,26.0,57.0,590.0,,218.3,Normal,Alerte,Lundi,Non
1420,2025-04-15 18:00:00,B5,Centre commercial,D,30.6,65.3,541.0,4.0,201.0,Boost,Normal,Mardi,Non
1081,2025-01-21 00:00:00,B1,Bureau,B,23.5,44.1,541.0,-12.0,248.7,Boost,Normal,Mardi,Non
1206,2025-02-21 06:00:00,B6,Université,C,23.2,69.1,443.0,22.0,132.9,normale,Normal,Vendredi,Non
1035,2025-01-09 12:00:00,B6,Université,C,20.9,61.1,516.0,45.0,137.9,Normal,Normal,Jeudi,Non
1431,2025-04-18 12:00:00,B2,École,C,28.6,83.8,5500.0,26.0,172.3,Normal,Normal,Vendredi,Non
1264,2025-03-07 18:00:00,B1,Bureau,B,21.1,38.3,1034.0,74.0,199.2,Normal,Panne,Vendredi,Oui
1428,2025-04-17 18:00:00,B6,Université,C,22.0,72.1,120.0,9.0,100.1,Normal,Normal,Jeudi,Non
1367,2025-04-02 12:00:00,B2,École,D,26.9,41.5,748.0,44.0,218.2,Boost,Normal,Mercredi,Oui
1092,2025-01-23 18:00:00,B3,Hôpital,A,28.0,90.7,1067.0,,211.4,Normal,Alerte,Jeudi,Oui
1340,2025-03-26 18:00:00,B7,Bureau,A,24.1,68.6,982.0,58.0,152.7,Eco,Alerte,Mercredi,Oui
1481,2025-05-01 00:00:00,B3,Hôpital,A,23.2,41.6,877.0,34.0,146.0,Normal,Normal,Jeudi,Non
1053,2025-01-14 00:00:00,B5,Centre commercial,A,16.3,66.7,597.0,20.0,108.4,Normal,Normal,Mardi,Non
